,Image.Name,Date,Altitude,var,dens,Rows,Plots,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
712,R-001_Plot-005,2022-05-26,15m,MARCOPOLO,560,R1,105,0.17114317,99.93565,0.2429322,21.923624,-12.606183,15.978501,-7.538156,15.172955,0.987977744,0.907948967,8.1002611,0.2281,0.2297,1985.3696,2000.063
722,R-004_Plot-050,2022-02-14,15m,HONDIA,280,R4,405,0.27495453,45.425304,0.09976804,30.670181,-2.545855,10.531127,1.6648824,11.247824,0.277223952,0.085782311,69.0566739,-0.0162,0.0291,440.9826,699.6051
842,R-004_Plot-057,2022-04-19,50m,HONDIA,70,R4,412,0.16248202,130.49211,0.23876387,21.283583,-16.018982,13.198902,-11.38779,13.419325,0.999281609,0.994215064,0.507018805,0.3073,0.3076,2134.7315,2135.6234
723,R-004_Plot-050,2022-05-26,15m,HONDIA,280,R4,405,0.18911034,128.34857,0.14925349,23.225355,-12.824806,11.302868,-9.164846,12.059456,0.987490156,0.971190008,1.650664346,0.2658,0.2679,1642.4753,1655.7861
844,R-004_Plot-057,2022-03-09,30m,HONDIA,70,R4,412,0.29680398,46.300194,0.1194306,33.3753,-2.7875464,12.381351,2.2012277,13.444526,0.263602849,0.062837819,76.16193481,-0.0177,0.0318,586.3548,1002.394
726,R-004_Plot-050,2022-02-14,30m,HONDIA,280,R4,405,0.2401254,42.651875,0.074486196,26.398256,-2.079523,8.155656,1.1544883,8.366274,0.285676008,0.067559202,76.35111097,-0.0167,0.0147,260.1791,438.214
727,R-004_Plot-050,2022-05-26,30m,HONDIA,280,R4,405,0.18224227,128.76675,0.13772386,22.011744,-11.601909,10.309012,-8.061059,10.802257,0.981779712,0.969740647,1.226249071,0.2401,0.2427,1444.6659,1466.5158
847,R-004_Plot-057,2022-04-05,50m,HONDIA,70,R4,412,0.21777652,84.774445,0.18734401,26.176273,-8.679958,14.697851,-4.0417852,14.95068,0.852465215,0.632410768,25.8138916,0.0917,0.1137,1464.1476,1553.8632
848,R-004_Plot-057,2022-03-22,50m,HONDIA,70,R4,412,0.2881211,50.973694,0.11584228,32.479904,-3.34378,12.057301,1.34414,13.091285,0.389292196,0.078569268,79.81740482,-0.0078,0.0253,631.001,850.5269
849,R-004_Plot-058,2022-01-19,30m,MARCOPOLO,280,R4,413,0.34446132,32.802513,0.12255609,38.208008,-0.41999227,13.400481,5.949707,14.732607,0.015171254,0.000665244,95.61510353,-0.0515,0.0084,353.6498,827.9988
738,R-004_Plot-051,2022-05-26,15m,MARCOPOLO,140,R4,406,0.17577302,104.63684,0.17488408,21.634375,-11.080566,13.217919,-6.689174,12.89269,0.981743982,0.920686965,6.219240212,0.1855,0.1884,1610.8209,1629.1171
737,R-004_Plot-051,2022-02-14,15m,MARCOPOLO,140,R4,406,0.2894648,36.38587,0.10564113,32.119164,-1.3088042,10.961312,3.4309916,11.65973,0.093097966,0.015264254,83.60409502,-0.0369,0.0179,329.266,683.6339
740,R-004_Plot-051,2022-02-14,30m,MARCOPOLO,140,R4,406,0.2515037,41.57732,0.08689737,27.800009,-2.019333,9.064219,1.6235008,9.385414,0.22814166,0.04115272,81.96176899,-0.0219,0.0122,304.475,498.5234
753,R-004_Plot-052,2022-02-14,15m,MARCOPOLO,70,R4,407,0.2953585,32.304302,0.10766548,32.66163,-0.60872597,11.058735,4.3838677,11.711409,0.032675734,0.002901607,91.1199955,-0.0473,0.0112,255.3571,617.9988
854,R-004_Plot-058,2022-03-09,15m,MARCOPOLO,280,R4,413,0.21659434,100.45983,0.10032886,25.161232,-7.8564105,10.490757,-4.4411917,11.10298,0.840262598,0.697086618,17.03943277,0.1075,0.1322,1048.3673,1180.7056
855,R-004_Plot-058,2022-06-02,50m,MARCOPOLO,280,R4,413,0.17146862,97.88925,0.16131902,20.418383,-8.733317,11.738383,-4.6507745,11.132021,0.998979129,0.850763763,14.83668294,0.12,0.1201,1269.5119,1269.9951
856,R-004_Plot-058,2022-03-09,30m,MARCOPOLO,280,R4,413,0.20526344,99.90056,0.13008064,24.329174,-8.953403,11.82919,-5.1361165,12.212733,0.916410271,0.746671471,18.52214067,0.1236,0.1355,1274.1592,1343.9312
752,R-004_Plot-051,2022-05-26,30m,MARCOPOLO,140,R4,406,0.15784918,103.595634,0.15675724,18.816565,-9.12563,11.194878,-5.0281754,10.338747,0.969971635,0.893570234,7.876663396,0.1503,0.154,1269.9272,1301.1817
759,R-004_Plot-052,2022-05-26,15m,MARCOPOLO,70,R4,407,0.19333409,91.77805,0.19884962,23.603527,-9.803061,14.449144,-5.2122383,14.213445,0.919483635,0.737611593,19.77980197,0.1289,0.1431,1570.8858,1618.8227
859,R-004_Plot-058,2022-03-22,50m,MARCOPOLO,280,R4,413,0.11563518,122.18955,0.12702012,13.131564,-8.460659,8.156112,-4.420961,6.5605106,0.997315487,0.967105263,3.029154187,0.1984,0.199,1006.1307,1007.3903
860,R-004_Plot-058,2022-01-19,15m,MARCOPOLO,280,R4,413,0.33585954,37.150074,0.10973507,37.323692,-1.5021297,12.56735,4.1013675,13.977192,0.060852782,0.007054382,88.40746228,-0.0371,0.0106,414.7933,656.0187
768,R-004_Plot-052,2022-05-26,30m,MARCOPOLO,70,R4,407,0.17049192,100.10214,0.15117288,20.225817,-8.717827,11.312871,-4.738179,10.760796,0.94709464,0.828995389,12.46963563,0.1386,0.1462,1234.7648,1270.9909
862,R-004_Plot-058,2022-04-05,50m,MARCOPOLO,280,R4,413,0.08369774,121.76106,0.19717634,9.473258,-78.19236,35.459415,-4.1059775,5.7121015,0.998071688,0.983401391,1.469864,0.3361,0.3367,1143.573,1142.7463
767,R-004_Plot-052,2022-02-14,30m,MARCOPOLO,70,R4,407,0.25793943,35.558,0.08962345,28.412163,-1.3277314,9.210722,2.526918,9.497051,0.088320352,0.007437795,91.57861701,-0.0334,0.0074,236.5196,492.5107
864,R-004_Plot-058,2022-04-19,50m,MARCOPOLO,280,R4,413,0.0946938,121.94901,0.23647165,11.81981,-11.828654,38.126877,-6.0371876,8.05795,1,0.99965971,0.034029038,0.3287,0.3287,1543.8307,1543.8307
772,R-004_Plot-053,2022-02-14,15m,HONDIA,140,R4,408,0.2846485,34.48743,0.10840362,31.543123,-0.97354084,10.890331,3.7942154,11.454627,0.081342504,0.014953302,81.61686534,-0.0422,0.0181,293.8739,636.9883
866,R-004_Plot-059,2022-03-22,50m,BOLOGNA,35,R4,414,0.3356165,36.772865,0.117895186,37.357178,-1.3055409,13.040639,4.5671,14.41542,0.061932849,0.001928312,96.88644689,-0.0381,0.0109,435.8432,869.3712
867,R-004_Plot-059,2022-04-05,50m,BOLOGNA,35,R4,414,0.28200725,46.94005,0.21511817,32.7219,-2.8347414,17.421494,4.0383897,17.849434,0.332350272,0.119555354,64.02730375,-0.0215,0.0526,1023.8636,1314.5313
773,R-004_Plot-053,2022-05-26,15m,HONDIA,140,R4,408,0.20408869,115.86985,0.13405198,25.292023,-13.056853,13.36733,-9.090511,14.289697,0.980761446,0.939046021,4.253371254,0.2481,0.2523,1813.0518,1829.992
869,R-004_Plot-059,2022-01-19,30m,BOLOGNA,35,R4,414,0.35786736,31.166636,0.118412316,39.557434,-0.13311382,13.432026,6.4294333,14.8970375,0.004296366,0.000166311,96.12903226,-0.0541,0.0078,306.0989,813.1545
870,R-004_Plot-059,2022-04-19,50m,BOLOGNA,35,R4,414,0.2102195,70.32022,0.2400831,25.27339,-6.8492985,16.146814,-1.5462571,15.539886,0.648895947,0.415797036,35.92238667,0.0573,0.1205,1394.4306,1694.8313
871,R-004_Plot-059,2022-03-09,15m,BOLOGNA,35,R4,414,0.29793543,47.0814,0.089585006,33.19882,-2.8660793,10.615083,1.3713317,11.732187,0.306197699,0.139488714,54.44488511,-0.0084,0.0527,452.4321,914.9935
781,R-004_Plot-053,2022-02-14,30m,HONDIA,140,R4,408,0.24469382,37.48003,0.094714284,26.973396,-1.4568008,9.147274,2.2897775,9.256977,0.154890928,0.025750478,83.37508948,-0.031,0.0125,265.6539,526.7411
873,R-004_Plot-059,2022-06-02,50m,BOLOGNA,35,R4,414,0.15658276,104.04393,0.14005417,18.378824,-8.465618,10.33799,-4.592605,9.515773,0.989980339,0.879953116,11.11408166,0.1504,0.1519,1135.6172,1137.6128
782,R-004_Plot-053,2022-05-26,30m,HONDIA,140,R4,408,0.1880728,128.6233,0.14107126,22.871298,-12.1891775,10.769478,-8.633015,11.454345,0.983267271,0.967199786,1.634091336,0.2376,0.2391,1532.858,1552.6024
796,R-004_Plot-054,2022-05-26,30m,BOLOGNA,280,R4,409,0.1706485,83.01549,0.27009028,21.088377,-8.950128,15.698962,-3.8600786,14.177999,0.958228234,0.594432279,37.96548067,0.1128,0.1182,1601.6588,1646.6186
876,R-004_Plot-059,2022-03-09,30m,BOLOGNA,35,R4,414,0.30835995,42.131214,0.118428946,34.533302,-2.22028,12.489831,3.0129187,13.628459,0.207075607,0.060527945,70.77012315,-0.0245,0.0401,520.3984,1068.4663
786,R-004_Plot-054,2022-02-14,15m,BOLOGNA,280,R4,409,0.2748057,37.064182,0.11664754,30.567898,-1.2704371,11.145733,3.4793806,11.599045,0.120728548,0.021801609,81.9416292,-0.0388,0.0209,359.0276,737.7381
795,R-004_Plot-054,2022-02-14,30m,BOLOGNA,280,R4,409,0.23580153,43.557247,0.10695547,26.185198,-2.1009514,9.696059,1.7205608,9.729551,0.241326422,0.052295553,78.32995138,-0.0226,0.0184,379.6836,603.1252
879,R-004_Plot-059,2022-01-19,15m,BOLOGNA,35,R4,414,0.34835956,33.85292,0.11129159,38.58364,-0.89932257,12.859729,5.0903344,14.3311405,0.01740412,0.001700117,90.23152553,-0.0453,0.0086,352.6775,616.1505
800,R-004_Plot-054,2022-05-26,15m,BOLOGNA,280,R4,409,0.20119204,79.20343,0.31987143,25.64291,-10.420499,19.946934,-4.494068,18.934021,0.930714712,0.509435281,45.26407769,0.1097,0.1204,2086.6293,2138.4648
881,R-001_Plot-006,2022-03-22,50m,HONDIA,280,R1,106,0.17992704,106.40754,0.12853879,21.36337,-9.192209,10.982857,-5.403241,10.863526,0.996143376,0.877608893,11.89933956,0.1317,0.1323,1255.9823,1258.1026
802,R-004_Plot-055,2022-02-14,15m,BOLOGNA,140,R4,410,0.28518066,34.949898,0.11098313,31.641266,-1.0304054,11.075654,3.8046906,11.653456,0.088069374,0.015856719,81.99519482,-0.042,0.0183,311.1638,664.4392
801,R-004_Plot-055,2022-05-26,15m,BOLOGNA,140,R4,410,0.20756477,82.74308,0.28014773,26.176273,-10.697592,18.800798,-5.112213,18.366756,0.926536177,0.601328078,35.09934169,0.1098,0.1215,2010.6671,2077.6901
884,R-001_Plot-006,2022-01-19,15m,HONDIA,280,R1,106,0.35648966,34.33986,0.10175854,39.397503,-1.1653571,12.489784,4.60851,14.109459,0.044059526,0.007048862,84.00150338,-0.0399,0.0107,341.8982,599.7425
809,R-004_Plot-055,2022-02-14,30m,BOLOGNA,140,R4,410,0.24503791,38.633656,0.10657334,27.136143,-1.5204505,9.796555,2.476559,9.878596,0.137345123,0.017767553,87.06357215,-0.0324,0.0124,318.0332,568.0459
810,R-004_Plot-055,2022-05-26,30m,BOLOGNA,140,R4,410,0.18014735,85.655266,0.23757732,22.088512,-9.131841,15.090647,-4.2508,14.121642,0.941255278,0.676922508,28.08300531,0.1196,0.1281,1560.9527,1608.9448
818,R-004_Plot-056,2022-02-14,15m,MARCOPOLO,35,R4,411,0.2916748,32.40901,0.106634915,32.249107,-0.67839324,10.903902,4.208148,11.517688,0.040951845,0.007678126,81.25084243,-0.0473,0.0209,252.0371,605.9579
888,R-001_Plot-006,2022-03-09,30m,HONDIA,280,R1,106,0.23350541,89.71514,0.12764484,27.34843,-7.9056253,12.301236,-3.9853895,13.112669,0.852713178,0.58945219,30.87333406,0.0828,0.0995,1171.8371,1274.8382
821,R-004_Plot-056,2022-05-26,15m,MARCOPOLO,35,R4,411,0.18769795,100.00794,0.1778714,22.98655,-10.657942,13.639321,-6.281726,13.543326,0.922929868,0.79864285,13.4665723,0.1595,0.1758,1596.52,1663.322
890,R-001_Plot-006,2022-04-19,50m,HONDIA,280,R1,106,0.11935192,133.26714,0.3237205,15.9082365,-15.280906,11.999271,-9.633792,10.653607,1,1,0,0.3975,0.3975,1978.335,1978.335
831,R-004_Plot-056,2022-02-14,30m,MARCOPOLO,35,R4,411,0.25314677,32.37909,0.09179312,27.808285,-0.8957858,9.078487,2.9633412,9.22366,0.067014072,0.01304617,80.53219358,-0.0399,0.0171,187.8128,506.9832
892,R-001_Plot-006,2022-03-09,15m,HONDIA,280,R1,106,0.24216144,90.87724,0.11326462,28.161196,-7.598871,11.759631,-3.851351,12.75172,0.772524711,0.565756258,26.76528661,0.0906,0.1243,1102.0038,1288.0339
893,R-001_Plot-006,2022-01-19,30m,HONDIA,280,R1,106,0.35205302,36.03535,0.12915218,39.23144,-1.0365547,14.236325,5.5409575,15.814703,0.022904713,0.001773983,92.25494151,-0.0454,0.01,479.3112,836.0137
894,R-001_Plot-006,2022-06-02,50m,HONDIA,280,R1,106,0.16405363,143.1108,0.2094093,19.735224,-12.068593,8.347256,-8.67593,8.768986,0.999281609,0.998827889,0.045404669,0.2581,0.2581,1363.9566,1364.1063
832,R-004_Plot-056,2022-05-26,30m,MARCOPOLO,35,R4,411,0.16584538,103.57308,0.14430737,19.660465,-8.840786,10.968059,-4.902464,10.369291,0.935277324,0.827905129,11.48025211,0.1589,0.1702,1227.7383,1275.2412
896,R-001_Plot-006,2022-04-05,50m,HONDIA,280,R1,106,0.11065641,131.35133,0.23279768,13.409554,-11.352234,36.970512,-6.418517,7.705779,0.99984876,0.99984876,0,0.3257,0.3257,1386.1965,1386.1965
897,R-004_Plot-060,2022-04-05,50m,HONDIA,560,R4,415,0.10050275,118.06177,0.21570736,12.441798,-11.338219,38.391293,-5.837003,8.320498,1,1,0,0.3116,0.3116,1508.0677,1508.0677
837,R-004_Plot-057,2022-05-26,15m,HONDIA,70,R4,412,0.19884121,119.70378,0.13127059,24.849607,-13.713925,13.344087,-9.720325,14.248268,0.971611358,0.926398181,4.653422035,0.262,0.2691,1884.2117,1910.1431
899,R-004_Plot-060,2022-01-19,15m,HONDIA,560,R4,415,0.32141683,37.175472,0.106735945,35.705944,-1.4947821,11.95594,3.7754278,13.151995,0.105788126,0.017317642,83.62988086,-0.0354,0.0143,386.6579,656.7055
846,R-004_Plot-057,2022-05-26,30m,HONDIA,70,R4,412,0.18745635,120.62034,0.12111795,22.98655,-12.213257,11.883199,-8.353726,12.387298,0.974545186,0.941393871,3.401721719,0.2408,0.2449,1622.4875,1649.1503
834,R-004_Plot-057,2022-02-14,15m,HONDIA,70,R4,412,0.2854716,34.216557,0.107740104,31.62727,-0.97007924,10.874705,3.796348,11.451242,0.057987974,0.007019423,87.89503744,-0.0442,0.0146,287.3355,630.2581
902,R-004_Plot-060,2022-01-19,30m,HONDIA,560,R4,415,0.3264061,38.86062,0.12210184,36.46101,-1.6533496,13.135056,4.105199,14.440105,0.06906524,0.004296366,93.77926421,-0.037,0.0112,490.9033,831.1165
903,R-004_Plot-060,2022-03-09,15m,HONDIA,560,R4,415,0.20500527,112.81352,0.099692404,24.270514,-9.688725,10.790199,-6.234251,11.439067,0.883635822,0.778285605,11.92235694,0.1756,0.2017,1267.8892,1387.7977
845,R-004_Plot-057,2022-02-14,30m,HONDIA,70,R4,412,0.25070354,35.652683,0.092323124,27.608812,-1.2681412,9.142496,2.537089,9.313506,0.111280502,0.016621855,85.06310196,-0.0346,0.0114,238.2404,526.007
850,R-004_Plot-058,2022-05-26,15m,MARCOPOLO,280,R4,413,0.16890402,105.16223,0.20071018,21.237837,-12.092059,14.203166,-7.385157,13.622812,0.986888491,0.9580693,2.92020747,0.2354,0.2373,1795.2975,1809.7553
906,R-004_Plot-060,2022-04-19,50m,HONDIA,560,R4,415,0.11252097,122.80511,0.28608966,15.529468,-15.637218,41.766212,-9.390044,11.875132,1,1,0,0.3807,0.3807,2169.0028,2169.0028
907,R-004_Plot-060,2022-03-22,50m,HONDIA,560,R4,415,0.10992161,129.69817,0.21032071,13.112842,-10.648939,36.64905,-5.8831773,7.339052,1,0.997958258,0.204174229,0.2691,0.2691,1298.7179,1298.7179
908,R-004_Plot-060,2022-03-09,30m,HONDIA,560,R4,415,0.19663016,108.637184,0.11827719,23.420458,-9.754096,11.333121,-6.0583897,11.710464,0.939795438,0.812521366,13.54274198,0.1569,0.1665,1321.9191,1376.2141
853,R-004_Plot-058,2022-02-14,30m,MARCOPOLO,280,R4,413,0.23395413,44.20827,0.08746016,25.816158,-2.1388686,8.693284,1.2807758,8.78327,0.279051288,0.063771008,77.14720879,-0.0176,0.0166,315.4099,510.4894
861,R-004_Plot-058,2022-05-26,30m,MARCOPOLO,280,R4,413,0.14109507,104.11637,0.19008553,17.081043,-9.787219,11.72688,-5.2976704,10.256904,0.978351859,0.948868624,3.013561499,0.1911,0.194,1390.853,1416.0313
863,R-004_Plot-058,2022-02-14,15m,MARCOPOLO,280,R4,413,0.26678154,43.16548,0.10426766,29.72536,-2.1845756,10.467722,2.0489354,10.99097,0.235434928,0.061505965,73.87559883,-0.0223,0.0254,412.6857,681.8467
912,R-004_Plot-060,2022-06-02,50m,HONDIA,560,R4,415,0.15640068,144.45352,0.25795096,19.281874,-13.474299,8.828723,-9.719349,9.217799,1,1,0,0.3116,0.3116,1546.8425,1546.8425
913,R-001_Plot-007,2022-04-05,50m,HONDIA,560,R1,107,0.09693947,123.25807,0.20153779,11.5086,-10.378496,36.877388,-5.191849,7.037144,0.99981095,0.99981095,0,0.2839,0.2839,1300.5341,1300.5341
914,R-001_Plot-007,2022-01-19,15m,HONDIA,560,R1,107,0.32771468,38.406002,0.10288286,36.409035,-1.8084913,11.944821,3.3916862,13.289633,0.12538915,0.024993928,80.06691319,-0.0317,0.0149,405.8914,679.8683
865,R-004_Plot-059,2022-02-14,30m,BOLOGNA,35,R4,414,0.26397246,34.833805,0.09385127,29.117361,-1.2180156,9.559012,2.8304002,9.901229,0.072881152,0.006181223,91.51876268,-0.0365,0.0083,241.6575,539.3984
868,R-004_Plot-059,2022-05-26,30m,BOLOGNA,35,R4,414,0.13926576,106.010315,0.17617399,16.714262,-9.516907,11.173917,-5.141663,9.737419,0.957054818,0.90025963,5.93437147,0.1932,0.1974,1321.7351,1351.2113
878,R-004_Plot-059,2022-02-14,15m,BOLOGNA,35,R4,414,0.29569927,31.76586,0.10094333,32.634792,-0.63850874,10.661384,4.176291,11.330566,0.040467937,0.0055493,86.28716923,-0.0463,0.0139,228.3686,609.0057
918,R-001_Plot-007,2022-03-09,30m,HONDIA,560,R1,107,0.19968341,109.23506,0.11933917,23.875,-10.093937,11.564014,-6.3824096,12.051921,0.940553076,0.810045181,13.87565449,0.1596,0.1692,1371.3336,1426.7648
919,R-001_Plot-007,2022-03-22,50m,HONDIA,560,R1,107,0.12392718,133.31158,0.23019487,15.206728,-12.087246,9.5919285,-7.39267,8.5021305,1,0.999395039,0.060496068,0.2859,0.2859,1459.0253,1459.0253
920,R-001_Plot-007,2022-04-19,50m,HONDIA,560,R1,107,0.11815258,125.86287,0.26327854,15.625012,-14.486982,12.686324,-8.783546,10.88322,0.996634906,0.986653055,1.001555446,0.3644,0.3658,1932.3663,1935.857
882,R-001_Plot-006,2022-02-14,30m,HONDIA,280,R1,106,0.26348653,31.745914,0.1273225,29.179678,-0.13421093,11.094646,4.7798476,11.148953,0.064907466,0.012094502,81.36654804,-0.0555,0.0199,256.1933,702.7584
922,R-001_Plot-007,2022-03-09,15m,HONDIA,560,R1,107,0.2084564,104.58091,0.11680424,24.6872,-9.289355,11.461335,-5.634261,12.035888,0.861624458,0.722794448,16.11258932,0.1413,0.1672,1274.4751,1398.7956
923,R-001_Plot-007,2022-01-19,30m,HONDIA,560,R1,107,0.34150538,40.389904,0.13364571,38.305096,-1.9187231,14.427716,4.390399,16.022318,0.063105765,0.00642145,89.82430454,-0.0366,0.0128,604.1356,948.8057
885,R-001_Plot-006,2022-02-14,15m,HONDIA,280,R1,106,0.2477716,42.114334,0.11205298,27.58375,-1.9661314,10.2575445,2.1474972,10.433555,0.246329293,0.074186925,69.88302783,-0.0251,0.0274,395.3666,645.7041
874,R-004_Plot-059,2022-05-26,15m,BOLOGNA,35,R4,414,0.15863667,105.598305,0.20678651,19.945364,-11.909764,13.868501,-7.123058,12.9343605,0.974363928,0.919095405,5.672266924,0.225,0.2291,1752.5419,1769.8489
926,R-001_Plot-007,2022-06-02,50m,HONDIA,560,R1,107,0.16974866,140.86111,0.19213468,20.418383,-11.926139,8.67815,-8.579737,9.165564,0.999357229,0.998752269,0.060534978,0.2407,0.2407,1372.5588,1372.6143
883,R-001_Plot-006,2022-05-26,30m,HONDIA,280,R1,106,0.19006974,130.82683,0.16303802,23.440884,-13.338246,11.267025,-9.720304,12.150369,0.985872809,0.979312766,0.665404585,0.2656,0.2669,1690.4028,1710.7714
886,R-001_Plot-006,2022-05-26,15m,HONDIA,280,R1,106,0.20101155,128.4711,0.1772924,25.495892,-15.445303,13.308016,-11.602496,14.627567,0.991343019,0.982387965,0.903325433,0.2992,0.3001,2067.1769,2078.6803
929,R-001_Plot-008,2022-01-19,15m,BOLOGNA,140,R1,108,0.33130336,37.396935,0.09899676,36.736492,-1.6858782,11.762168,3.4858398,13.12917,0.070488618,0.010338699,85.33281128,-0.0335,0.0099,374.2322,607.446
901,R-004_Plot-060,2022-02-14,30m,HONDIA,560,R4,415,0.22756803,52.64088,0.08873814,25.23607,-2.8633428,8.7847395,0.47776362,8.887616,0.444133381,0.15228539,65.7117893,-0.004,0.0268,397.8479,557.1955
911,R-004_Plot-060,2022-02-14,15m,HONDIA,560,R4,415,0.2617989,47.564693,0.10197914,29.241823,-2.7125618,10.337654,1.3441375,10.882355,0.331993847,0.119753373,63.92903855,-0.0121,0.035,459.2436,714.3426
932,R-001_Plot-008,2022-03-09,30m,BOLOGNA,140,R1,108,0.2540106,68.831215,0.13057214,29.156328,-5.312587,12.337205,-1.0000781,13.097138,0.614768412,0.291182748,52.63537581,0.0268,0.0605,892.1893,1134.4317
933,R-001_Plot-008,2022-03-22,50m,BOLOGNA,140,R1,108,0.21009786,80.72107,0.1344707,24.26072,-6.1702676,11.298635,-2.3055723,11.357,0.842105263,0.486577435,42.2189296,0.052,0.0666,941.5939,1009.0854
900,R-004_Plot-060,2022-05-26,30m,HONDIA,560,R4,415,0.1524566,132.82492,0.19171816,18.711458,-12.28481,10.043421,-8.217909,9.859996,0.982971607,0.978102392,0.495356619,0.2993,0.301,1513.8471,1533.2045
915,R-001_Plot-007,2022-02-14,15m,HONDIA,560,R1,107,0.23250781,48.198475,0.101474345,25.85245,-2.5361378,9.451754,1.1155492,9.526406,0.370780067,0.163886497,55.79953949,-0.0096,0.0396,413.5092,624.3124
936,R-001_Plot-008,2022-03-09,15m,BOLOGNA,140,R1,108,0.25997972,76.0901,0.107292354,29.710167,-5.664267,11.412809,-1.7573488,12.41596,0.642966226,0.396995724,38.25558668,0.0419,0.0807,854.9391,1109.9262
937,R-001_Plot-008,2022-01-19,30m,BOLOGNA,140,R1,108,0.35642314,34.876835,0.12106258,39.58314,-0.91172993,13.77741,5.5286207,15.386572,0.017102309,0.001718546,89.95137763,-0.0457,0.0097,422.1288,801.9534
924,R-001_Plot-007,2022-02-14,30m,HONDIA,560,R1,107,0.23402424,38.719193,0.13236636,26.041952,-1.3262035,10.681329,2.9890113,10.448088,0.159547634,0.02626789,83.53602038,-0.0379,0.0197,378.8738,677.0511
910,R-004_Plot-060,2022-05-26,15m,HONDIA,560,R4,415,0.17180438,128.41403,0.1765641,21.51065,-13.615156,11.754786,-9.530111,12.084294,0.986664017,0.976737468,1.006071863,0.3036,0.3063,1762.1872,1778.5346
940,R-001_Plot-008,2022-04-05,50m,BOLOGNA,140,R1,108,0.122266375,104.65079,0.19158494,14.455069,-8.932232,10.622742,-4.45728,8.565251,0.989413188,0.925211736,6.488841333,0.1866,0.1884,1227.8189,1227.984
916,R-001_Plot-007,2022-05-26,15m,HONDIA,560,R1,107,0.18736441,128.23007,0.17228514,23.552845,-14.340637,12.4375515,-10.407509,13.263792,0.990152569,0.977883759,1.239082767,0.2871,0.2887,1884.2597,1898.152
942,R-001_Plot-008,2022-06-02,50m,BOLOGNA,140,R1,108,0.22381973,45.99459,0.20210278,25.633753,-2.1984553,13.883598,3.0892718,13.159108,0.185571688,0.027298851,85.28932355,-0.0327,0.0292,740.9277,791.1084
943,R-001_Plot-008,2022-04-19,50m,BOLOGNA,140,R1,108,0.11588844,115.10695,0.21112299,14.523392,-11.741866,39.46126,-6.476512,9.662348,0.991908651,0.971529038,2.054585652,0.2702,0.2727,1594.6491,1601.0534
925,R-001_Plot-007,2022-05-26,30m,HONDIA,560,R1,107,0.17687656,131.4538,0.17170274,21.80179,-12.980355,10.841901,-9.218288,11.360664,0.981936783,0.976078942,0.596559901,0.2738,0.2752,1629.9033,1650.4258
930,R-001_Plot-008,2022-02-14,15m,BOLOGNA,140,R1,108,0.26323876,37.57631,0.11322439,29.249578,-1.3802142,10.636614,3.0744855,10.945096,0.151234977,0.034162416,77.41103473,-0.0364,0.0209,343.4395,645.8927
946,R-001_Plot-009,2022-03-09,30m,MARCOPOLO,35,R1,109,0.30576977,35.75573,0.11486733,33.992798,-1.1009833,11.92495,4.1898713,12.814764,0.094649407,0.012639632,86.64584147,-0.0402,0.0215,363.8806,917.6051
938,R-001_Plot-008,2022-02-14,30m,BOLOGNA,140,R1,108,0.26122132,30.22847,0.13498062,28.913633,0.30487177,11.336262,5.3988614,11.251696,0.023569957,0.001238093,94.74715798,-0.0638,0.01,230.7008,690.6758
