"","cp","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions","CV","split"
"829",0.001,0.343792208,0.175166194,0.128180094,0.159677786,0.333333333,0.606925322,0.142857143,0,"26/05/2022","50m",5,10,"cv510","8020split"
"830",0.001,0.238391053,0.049867802,0.088293173,0.116022564,0.166666667,0.946048574,-0.016949153,3,"26/05/2022","50m",5,10,"cv510","8020split"
"831",0.001,0.238954545,0.037019422,0.110040886,0.133639259,0.083333333,0.992292653,-0.073170732,0,"26/05/2022","15m",5,10,"cv510","8020split"
"832",0.001,0.237005051,0.039521698,0.120228783,0.150036919,0.166666667,0.946048574,0.0625,3,"26/05/2022","15m",5,10,"cv510","8020split"
"833",0.001,0.23419697,0.027424427,0.101472325,0.12709751,0.166666667,0.946048574,0,0,"26/05/2022","30m",5,10,"cv510","8020split"
"834",0.001,0.190449495,-0.013713013,0.097757087,0.127240764,0.25,0.818877354,0.092436975,3,"26/05/2022","30m",5,10,"cv510","8020split"
"835",0.001,0.433034252,0.288911585,0.120529491,0.150491234,0.666666667,0.000157148,0.585313175,0,"14/02/2022","15-30m",5,10,"cv510","8020split"
"836",0.001,0.426588137,0.280666134,0.103796969,0.1305237,0.583333333,0.002719681,0.474835886,3,"14/02/2022","15-30m",5,10,"cv510","8020split"
"837",0.001,0.589388889,0.484812026,0.177176821,0.220486226,0.416666667,0.157643676,0.294117647,0,"14/02/2022","15m",5,10,"cv510","8020split"
"838",0.001,0.448777778,0.311424509,0.096521054,0.11923855,0.333333333,0.351221383,0.186440678,3,"14/02/2022","15m",5,10,"cv510","8020split"
"839",0.001,0.467929293,0.328554991,0.113205372,0.139726663,0.25,0.818877354,0.044247788,0,"14/02/2022","30m",5,10,"cv510","8020split"
"840",0.001,0.349580087,0.179819365,0.109913976,0.136072823,0.25,0.818877354,0.052631579,3,"14/02/2022","30m",5,10,"cv510","8020split"
"841",0.001,0.371825815,0.214738037,0.090645436,0.112489859,0.5,0.00719965,0.357142857,0,"03/02/2022","15-30m",5,20,"cv520","8020split"
"842",0.001,0.314804732,0.143120638,0.082610656,0.102233796,0.5,0.00719965,0.379310345,3,"03/02/2022","15-30m",5,20,"cv520","8020split"
"843",0.001,0.44856746,0.305612595,0.117661287,0.147203888,0.5,0.177722456,0.368421053,0,"03/02/2022","30m",5,20,"cv520","8020split"
"844",0.001,0.332698773,0.162040039,0.125510633,0.156494325,0.333333333,0.606925322,0.094339623,4,"03/02/2022","30m",5,20,"cv520","8020split"
"845",0.001,0.51139899,0.380986099,0.115338224,0.140789959,0.75,0.003855555,0.672727273,0,"03/02/2022","15m",5,20,"cv520","8020split"
"846",0.001,0.470833333,0.337750258,0.106386393,0.128041029,0.416666667,0.368479286,0.328,3,"03/02/2022","15m",5,20,"cv520","8020split"
"847",0.001,0.35543254,0.18390779,0.100278854,0.126442944,0.5,0.054402232,0.333333333,0,"03/05/2022","50m",5,20,"cv520","8020split"
"848",0.001,0.322172078,0.149579113,0.118126178,0.141691946,0.333333333,0.351221383,0.157894737,3,"03/05/2022","50m",5,20,"cv520","8020split"
"849",0.001,0.281201238,0.097150691,0.09972843,0.125268786,0.166666667,0.884981629,0.024390244,0,"19/01/2022","15-30m",5,20,"cv520","8020split"
"850",0.001,0.292369134,0.110405731,0.094357489,0.118309596,0.125,0.960198813,-0.070063694,4,"19/01/2022","15-30m",5,20,"cv520","8020split"
"851",0.001,0.438403319,0.284116008,0.13373943,0.169431113,0.333333333,0.606925322,0.076923077,0,"19/01/2022","30m",5,20,"cv520","8020split"
"852",0.001,0.347554113,0.171132451,0.106872398,0.140560245,0.416666667,0.368479286,0.263157895,4,"19/01/2022","30m",5,20,"cv520","8020split"
"853",0.001,0.343924242,0.182009512,0.10705599,0.136080479,0.5,0.054402232,0.362831858,0,"19/01/2022","15m",5,20,"cv520","8020split"
"854",0.001,0.325691558,0.153612916,0.116426032,0.146152723,0.5,0.054402232,0.379310345,4,"19/01/2022","15m",5,20,"cv520","8020split"
"855",0.001,0.695544302,0.617899006,0.101801454,0.12802513,0.583333333,0.002719681,0.458239278,0,"09/03/2022","15-30m",5,20,"cv520","8020split"
"856",0.001,0.669351516,0.585910361,0.086137537,0.107585261,0.625,0.000709078,0.514606742,3,"09/03/2022","15-30m",5,20,"cv520","8020split"
"857",0.001,0.586414141,0.478082553,0.085683342,0.103199941,0.333333333,0.808403993,0.186440678,0,"09/03/2022","15m",5,20,"cv520","8020split"
"858",0.001,0.586472222,0.477404621,0.064825202,0.07701419,0.5,0.379768823,0.379310345,3,"09/03/2022","15m",5,20,"cv520","8020split"
"859",0.001,0.537070707,0.414068489,0.075227921,0.090833487,0.333333333,0.606925322,0.244094488,0,"09/03/2022","30m",5,20,"cv520","8020split"
"860",0.001,0.592694444,0.480698645,0.078853527,0.090832936,0.5,0.177722456,0.384615385,2,"09/03/2022","30m",5,20,"cv520","8020split"
"861",0.001,0.243739899,0.072164147,0.103980731,0.126885826,0.333333333,0.606925322,0.094339623,0,"02/06/2022","50m",5,20,"cv520","8020split"
"862",0.001,0.234603535,0.039037967,0.115953268,0.141720746,0.166666667,0.946048574,0.024390244,2,"02/06/2022","50m",5,20,"cv520","8020split"
"863",0.001,0.819287879,0.768002679,0.080419597,0.103393971,0.5,0.379768823,0.419354839,0,"22/03/2022","50m",5,20,"cv520","8020split"
"864",0.001,0.638883838,0.535192503,0.081089116,0.099304097,0.583333333,0.189264302,0.516129032,2,"22/03/2022","50m",5,20,"cv520","8020split"
"865",0.001,0.678383838,0.586303963,0.143992131,0.183506004,0.5,0.379768823,0.384615385,0,"19/04/2022","50m",5,20,"cv520","8020split"
"866",0.001,0.520916667,0.383075717,0.113005847,0.137001143,0.25,0.932866946,0.162790698,3,"19/04/2022","50m",5,20,"cv520","8020split"
"867",0.001,0.532994949,0.407807345,0.09154428,0.113945484,0.5,0.177722456,0.368421053,0,"05/04/2022","50m",5,20,"cv520","8020split"
"868",0.001,0.589477273,0.480592461,0.064845954,0.079262959,0.75,0.003855555,0.678571429,3,"05/04/2022","50m",5,20,"cv520","8020split"
"869",0.001,0.26120853,0.072225016,0.077534298,0.095611097,0.222222222,0.822946169,0.050847458,0,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"870",0.001,0.257888412,0.070250081,0.071253742,0.089487229,0.333333333,0.282139574,0.161165049,3,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"871",0.001,0.249133838,0.05541727,0.120489886,0.147537128,0.416666667,0.608374247,0.282051282,0,"26/05/2022","50m",5,20,"cv520","8020split"
"872",0.001,0.193909091,-0.011266741,0.094103605,0.115279477,0.416666667,0.608374247,0.192307692,3,"26/05/2022","50m",5,20,"cv520","8020split"
"873",0.001,0.18626443,-0.023175835,0.106144177,0.130802615,0.166666667,0.84161824,0.016393443,0,"26/05/2022","15m",5,20,"cv520","8020split"
"874",0.001,0.289128788,0.110445255,0.111382276,0.130074586,0.333333333,0.351221383,0.2,3,"26/05/2022","15m",5,20,"cv520","8020split"
"875",0.001,0.173767677,-0.046553069,0.11376309,0.146501763,0.166666667,0.985141386,0.024390244,0,"26/05/2022","30m",5,20,"cv520","8020split"
"876",0.001,0.268040404,0.06885035,0.127129441,0.161459639,0.083333333,0.998447608,-0.064516129,3,"26/05/2022","30m",5,20,"cv520","8020split"
"877",0.001,0.430747153,0.285981467,0.100445033,0.125737541,0.333333333,0.233795831,0.174193548,0,"14/02/2022","15-30m",5,20,"cv520","8020split"
"878",0.001,0.417409408,0.269585127,0.095270227,0.11984531,0.416666667,0.054664922,0.263157895,3,"14/02/2022","15-30m",5,20,"cv520","8020split"
"879",0.001,0.528631313,0.412879418,0.116891451,0.142206417,0.916666667,4.7e-05,0.883495146,0,"14/02/2022","15m",5,20,"cv520","8020split"
"880",0.001,0.436588384,0.298563785,0.122606892,0.146465463,0.75,0.003855555,0.675675676,3,"14/02/2022","15m",5,20,"cv520","8020split"
"881",0.001,0.526848485,0.393785663,0.117718967,0.141431404,0.333333333,0.606925322,0.261538462,0,"14/02/2022","30m",5,20,"cv520","8020split"
"882",0.001,0.471179293,0.336750845,0.115673465,0.141486369,0.166666667,0.946048574,-0.071428571,3,"14/02/2022","30m",5,20,"cv520","8020split"
"883",0.001,0.357130203,0.194744701,0.096445954,0.119505403,0.25,0.577844798,0.084745763,0,"03/02/2022","15-30m",5,20,"cv520","8020split"
"884",0.001,0.352008526,0.187620072,0.096351614,0.119171563,0.291666667,0.392587662,0.179074447,4,"03/02/2022","15-30m",5,20,"cv520","8020split"
"885",0.001,0.357810606,0.192519633,0.117009396,0.148672088,0.166666667,0.985141386,0.047619048,0,"03/02/2022","30m",5,20,"cv520","8020split"
"886",0.001,0.265853535,0.091164134,0.093535799,0.12057519,0.583333333,0.189264302,0.405940594,4,"03/02/2022","30m",5,20,"cv520","8020split"
"887",0.001,0.456121212,0.314721536,0.131799436,0.163047101,0.583333333,0.06644764,0.47826087,0,"03/02/2022","15m",5,20,"cv520","8020split"
"888",0.001,0.349435426,0.176484104,0.098619331,0.122933941,0.416666667,0.368479286,0.282051282,3,"03/02/2022","15m",5,20,"cv520","8020split"
"889",0.001,0.427484848,0.273939403,0.109055604,0.131045088,0.333333333,0.808403993,0.186440678,0,"03/05/2022","50m",5,20,"cv520","8020split"
"890",0.001,0.329944444,0.147481613,0.125033082,0.157901278,0.333333333,0.808403993,0.186440678,3,"03/05/2022","50m",5,20,"cv520","8020split"
"891",0.001,0.27110944,0.085964974,0.096554706,0.121435978,0.416666667,0.13187863,0.282051282,0,"19/01/2022","15-30m",5,20,"cv520","8020split"
"892",0.001,0.351159836,0.188406158,0.102341647,0.128207792,0.416666667,0.13187863,0.269565217,4,"19/01/2022","15-30m",5,20,"cv520","8020split"
"893",0.001,0.294900072,0.120687205,0.116109445,0.142957539,0.333333333,0.351221383,0.193277311,0,"19/01/2022","30m",5,20,"cv520","8020split"
"894",0.001,0.330170274,0.163928856,0.103684509,0.129104275,0.416666667,0.157643676,0.25,4,"19/01/2022","30m",5,20,"cv520","8020split"
"895",0.001,0.329516234,0.163713732,0.118998547,0.15037761,0.416666667,0.157643676,0.305785124,0,"19/01/2022","15m",5,20,"cv520","8020split"
"896",0.001,0.390727273,0.243114656,0.133710487,0.163415014,0.666666667,0.00278151,0.567567568,4,"19/01/2022","15m",5,20,"cv520","8020split"
"897",0.001,0.712422132,0.638522746,0.09604876,0.120840088,0.583333333,0.002719681,0.484978541,0,"09/03/2022","15-30m",5,20,"cv520","8020split"
"898",0.001,0.676531663,0.594619545,0.089974968,0.1123325,0.625,0.000709078,0.530434783,3,"09/03/2022","15-30m",5,20,"cv520","8020split"
"899",0.001,0.544779942,0.434610423,0.067703166,0.083626998,0.5,0.054402232,0.373913043,0,"09/03/2022","15m",5,20,"cv520","8020split"
"900",0.001,0.484027778,0.358680171,0.072475066,0.089780389,0.5,0.054402232,0.351351351,2,"09/03/2022","15m",5,20,"cv520","8020split"
"901",0.001,0.557578283,0.437473868,0.096989513,0.119305171,0.25,0.932866946,0.129032258,0,"09/03/2022","30m",5,20,"cv520","8020split"
"902",0.001,0.618881313,0.510815663,0.081319024,0.098096958,0.333333333,0.808403993,0.232,2,"09/03/2022","30m",5,20,"cv520","8020split"
"903",0.001,0.217373737,0.022817488,0.101200228,0.128039074,0.333333333,0.351221383,0.179487179,0,"02/06/2022","50m",5,20,"cv520","8020split"
"904",0.001,0.158343434,-0.048051922,0.083458566,0.100108642,0.25,0.609324992,0.107438017,2,"02/06/2022","50m",5,20,"cv520","8020split"
"905",0.001,0.762305556,0.703897594,0.053513618,0.065312556,0.75,0.000391662,0.692307692,0,"22/03/2022","50m",5,20,"cv520","8020split"
"906",0.001,0.733388889,0.668371856,0.080310863,0.099678518,0.75,0.000391662,0.692307692,3,"22/03/2022","50m",5,20,"cv520","8020split"
"907",0.001,0.624084416,0.530490192,0.151883999,0.188993219,0.75,0.000391662,0.678571429,0,"19/04/2022","50m",5,20,"cv520","8020split"
"908",0.001,0.399200577,0.25276773,0.101638968,0.123961299,0.416666667,0.157643676,0.236363636,3,"19/04/2022","50m",5,20,"cv520","8020split"
"909",0.001,0.703729798,0.624373725,0.089147339,0.112217679,0.75,0.003855555,0.684210526,0,"05/04/2022","50m",5,20,"cv520","8020split"
"910",0.001,0.708902958,0.633135523,0.076333072,0.095743772,0.75,0.003855555,0.686956522,3,"05/04/2022","50m",5,20,"cv520","8020split"
"911",0.001,0.217606094,0.021504019,0.071172824,0.088225528,0.305555556,0.562514688,0.151743638,0,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"912",0.001,0.218268564,0.023114816,0.061781661,0.079095878,0.361111111,0.288224629,0.20537428,3,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"913",0.001,0.325261905,0.157086987,0.118192475,0.149000154,0.083333333,0.968323648,-0.090909091,0,"26/05/2022","50m",5,20,"cv520","8020split"
"914",0.001,0.221532828,0.029193877,0.089233594,0.103975467,0.166666667,0.84161824,0.032258065,3,"26/05/2022","50m",5,20,"cv520","8020split"
"915",0.001,0.208665945,0.007862696,0.098023646,0.122371111,0.25,0.818877354,0.169230769,0,"26/05/2022","15m",5,20,"cv520","8020split"
"916",0.001,0.176073232,-0.03605895,0.102791815,0.121018014,0.166666667,0.946048574,0.0625,3,"26/05/2022","15m",5,20,"cv520","8020split"
"917",0.001,0.201330808,-0.014854361,0.112802567,0.14299278,0.083333333,0.992292653,-0.056,0,"26/05/2022","30m",5,20,"cv520","8020split"
"918",0.001,0.206580808,0.010689051,0.114560121,0.140931121,0.166666667,0.946048574,0.024390244,3,"26/05/2022","30m",5,20,"cv520","8020split"
"919",0.001,0.422573099,0.278793062,0.11639069,0.145115573,0.583333333,0.000523093,0.471365639,0,"14/02/2022","15-30m",5,20,"cv520","8020split"
"920",0.001,0.439210526,0.300333476,0.102445364,0.127238144,0.375,0.121318284,0.213973799,3,"14/02/2022","15-30m",5,20,"cv520","8020split"
"921",0.001,0.546073232,0.430025836,0.152594194,0.19297622,0.666666667,0.00278151,0.575221239,0,"14/02/2022","15m",5,20,"cv520","8020split"
"922",0.001,0.484170635,0.350633296,0.14543495,0.182436359,0.666666667,0.00278151,0.578947368,3,"14/02/2022","15m",5,20,"cv520","8020split"
"923",0.001,0.509974747,0.383351878,0.100462996,0.121459269,0.416666667,0.368479286,0.184466019,0,"14/02/2022","30m",5,20,"cv520","8020split"
"924",0.001,0.337583333,0.160439209,0.111782645,0.13796617,0.333333333,0.606925322,0.20661157,3,"14/02/2022","30m",5,20,"cv520","8020split"
"925",0.001,0.363181631,0.204651483,0.085645324,0.106918457,0.458333333,0.021338242,0.309734513,0,"03/02/2022","15-30m",5,20,"cv520","8020split"
"926",0.001,0.28154558,0.100979605,0.096293886,0.119380212,0.25,0.577844798,0.062906725,4,"03/02/2022","15-30m",5,20,"cv520","8020split"
"927",0.001,0.489015152,0.356211179,0.112455807,0.135024548,0.416666667,0.608374247,0.20754717,0,"03/02/2022","30m",5,20,"cv520","8020split"
"928",0.001,0.465772727,0.313024917,0.116530521,0.143081095,0.166666667,0.985141386,0.083969466,4,"03/02/2022","30m",5,20,"cv520","8020split"
"929",0.001,0.495260101,0.366846044,0.125897436,0.157099242,0.416666667,0.608374247,0.151515152,0,"03/02/2022","15m",5,20,"cv520","8020split"
"930",0.001,0.567255051,0.45276589,0.148937958,0.188148861,0.333333333,0.808403993,0.179487179,3,"03/02/2022","15m",5,20,"cv520","8020split"
"931",0.001,0.40769697,0.252178146,0.135850703,0.168284694,0.416666667,0.368479286,0.3,0,"03/05/2022","50m",5,20,"cv520","8020split"
"932",0.001,0.382800505,0.224433401,0.11737746,0.143352685,0.25,0.818877354,0.107438017,3,"03/05/2022","50m",5,20,"cv520","8020split"
"933",0.001,0.264315372,0.078256759,0.084051572,0.105894779,0.333333333,0.399806108,0.1670282,0,"19/01/2022","15-30m",5,20,"cv520","8020split"
"934",0.001,0.240568505,0.050693446,0.081711894,0.101730266,0.291666667,0.576594913,0.130063966,4,"19/01/2022","15-30m",5,20,"cv520","8020split"
"935",0.001,0.51597583,0.38667046,0.120513452,0.146816005,0.166666667,0.946048574,0.016393443,0,"19/01/2022","30m",5,20,"cv520","8020split"
"936",0.001,0.336117965,0.160438879,0.104240514,0.124348202,0.166666667,0.946048574,0.024390244,4,"19/01/2022","30m",5,20,"cv520","8020split"
"937",0.001,0.28590404,0.109915954,0.098132182,0.116869056,0.25,0.932866946,0.114754098,0,"19/01/2022","15m",5,20,"cv520","8020split"
"938",0.001,0.2985,0.103631014,0.126281188,0.154133804,0.25,0.932866946,0.15625,4,"19/01/2022","15m",5,20,"cv520","8020split"
"939",0.001,0.661064057,0.575552738,0.091802085,0.114760373,0.708333333,2.93e-05,0.628318584,0,"09/03/2022","15-30m",5,20,"cv520","8020split"
"940",0.001,0.670345029,0.587234597,0.09960077,0.124504338,0.541666667,0.008934271,0.410714286,3,"09/03/2022","15-30m",5,20,"cv520","8020split"
"941",0.001,0.545964646,0.431373236,0.091554396,0.111070083,0.5,0.177722456,0.357142857,0,"09/03/2022","15m",5,20,"cv520","8020split"
"942",0.001,0.517631313,0.401256147,0.06031478,0.073781193,0.666666667,0.018758432,0.578947368,2,"09/03/2022","15m",5,20,"cv520","8020split"
"943",0.001,0.545300505,0.421096986,0.081889666,0.100164089,0.416666667,0.368479286,0.269565217,0,"09/03/2022","30m",5,20,"cv520","8020split"
"944",0.001,0.579878788,0.467236004,0.064652252,0.079263391,0.416666667,0.368479286,0.305785124,2,"09/03/2022","30m",5,20,"cv520","8020split"
"945",0.001,0.270611111,0.089103091,0.108995845,0.13100219,0.166666667,0.84161824,-0.025641026,0,"02/06/2022","50m",5,20,"cv520","8020split"
"946",0.001,0.236916667,0.045511502,0.109557243,0.138374544,0.166666667,0.84161824,-0.081081081,2,"02/06/2022","50m",5,20,"cv520","8020split"
"947",0.001,0.636660173,0.532396991,0.063207937,0.075403129,0.416666667,0.608374247,0.256637168,0,"22/03/2022","50m",5,20,"cv520","8020split"
"948",0.001,0.649772727,0.548791609,0.065945183,0.077869422,0.583333333,0.189264302,0.454545455,2,"22/03/2022","50m",5,20,"cv520","8020split"
"949",0.001,0.557308081,0.445140775,0.115615054,0.143294959,0.583333333,0.387207031,0.423076923,0,"19/04/2022","50m",5,20,"cv520","8020split"
"950",0.001,0.38419697,0.217598226,0.087831492,0.113958121,0.416666667,0.806152344,0.333333333,3,"19/04/2022","50m",5,20,"cv520","8020split"
"951",0.001,0.722444444,0.653032897,0.091651514,0.114117393,0.833333333,0.000543804,0.785714286,0,"05/04/2022","50m",5,20,"cv520","8020split"
"952",0.001,0.748111111,0.683564311,0.060386067,0.077777402,0.75,0.003855555,0.684210526,3,"05/04/2022","50m",5,20,"cv520","8020split"
"953",0.001,0.237009483,0.047269331,0.078709809,0.097414451,0.305555556,0.157659511,0.130434783,0,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"954",0.001,0.262514284,0.078227519,0.082115364,0.10181349,0.222222222,0.564888654,0.019455253,3,"26/05/2022","15-30-50m",5,20,"cv520","8020split"
"955",0.001,0.241409091,0.054183698,0.113726387,0.143852211,0.416666667,0.368479286,0.25,0,"26/05/2022","50m",5,20,"cv520","8020split"
"956",0.001,0.188664141,-0.013991034,0.100748775,0.126445,0.416666667,0.368479286,0.214953271,3,"26/05/2022","50m",5,20,"cv520","8020split"
"957",0.001,0.275808081,0.075856192,0.112504538,0.139765372,0.25,0.932866946,0.068965517,0,"26/05/2022","15m",5,20,"cv520","8020split"
"958",0.001,0.29009596,0.104529807,0.102351953,0.120881825,0.083333333,0.998447608,0.007518797,3,"26/05/2022","15m",5,20,"cv520","8020split"
"959",0.001,0.206361111,0.007931442,0.11442879,0.14021285,0.166666667,0.84161824,-0.016949153,0,"26/05/2022","30m",5,20,"cv520","8020split"
"960",0.001,0.257388889,0.071353092,0.11231962,0.142177358,0.166666667,0.84161824,-0.052631579,3,"26/05/2022","30m",5,20,"cv520","8020split"
"961",0.001,0.477252396,0.344504062,0.102982465,0.129432624,0.458333333,0.140060596,0.303571429,0,"14/02/2022","15-30m",5,20,"cv520","8020split"
"962",0.001,0.49070458,0.360317,0.099768965,0.125318095,0.291666667,0.73681787,0.128205128,3,"14/02/2022","15-30m",5,20,"cv520","8020split"
"963",0.001,0.555337302,0.443984422,0.179743539,0.221649711,0.666666667,0.00278151,0.58974359,0,"14/02/2022","15m",5,20,"cv520","8020split"
"964",0.001,0.417191558,0.266778845,0.130357803,0.162463847,0.666666667,0.00278151,0.58974359,3,"14/02/2022","15m",5,20,"cv520","8020split"
"965",0.001,0.452332973,0.307443869,0.093629533,0.113068577,0.416666667,0.368479286,0.328,0,"14/02/2022","30m",5,20,"cv520","8020split"
"966",0.001,0.345494949,0.180185685,0.112927911,0.133990529,0.166666667,0.946048574,0.04,3,"14/02/2022","30m",5,20,"cv520","8020split"
"967",0.001,0.361169591,0.200237395,0.095900255,0.119602657,0.291666667,0.576594913,0.124463519,0,"03/02/2022","15-30m",5,20,"cv520","8020split"
"968",0.001,0.385809942,0.230557139,0.096664626,0.120950858,0.291666667,0.576594913,0.122580645,3,"03/02/2022","15-30m",5,20,"cv520","8020split"
"969",0.001,0.414926768,0.26132381,0.119726149,0.153585619,0.166666667,0.985141386,0.047619048,0,"03/02/2022","30m",5,20,"cv520","8020split"
"970",0.001,0.323755051,0.153312566,0.109386069,0.134615863,0.416666667,0.608374247,0.222222222,4,"03/02/2022","30m",5,20,"cv520","8020split"
"971",0.001,0.439294733,0.299075081,0.113994879,0.142133948,0.583333333,0.014252782,0.495798319,0,"03/02/2022","15m",5,20,"cv520","8020split"
"972",0.001,0.402063131,0.253174359,0.110606212,0.137337475,0.583333333,0.014252782,0.469026549,3,"03/02/2022","15m",5,20,"cv520","8020split"
"973",0.001,0.366414141,0.20419528,0.126850544,0.157394888,0.5,0.177722456,0.351351351,0,"03/05/2022","50m",5,20,"cv520","8020split"
"974",0.001,0.368671717,0.220498207,0.106169903,0.126250235,0.416666667,0.368479286,0.222222222,3,"03/05/2022","50m",5,20,"cv520","8020split"
"975",0.001,0.278822815,0.089961849,0.093010052,0.115703174,0.208333333,0.940648786,0.029787234,0,"19/01/2022","15-30m",5,20,"cv520","8020split"
"976",0.001,0.248976238,0.057339484,0.082152871,0.104203162,0.208333333,0.940648786,0.069387755,4,"19/01/2022","15-30m",5,20,"cv520","8020split"
"977",0.001,0.265868687,0.085300953,0.127653818,0.15421757,0.416666667,0.368479286,0.243243243,0,"19/01/2022","30m",5,20,"cv520","8020split"
"978",0.001,0.277133478,0.098429443,0.102755429,0.126985347,0.583333333,0.06644764,0.439252336,4,"19/01/2022","30m",5,20,"cv520","8020split"
"979",0.001,0.434305556,0.291519363,0.13513408,0.165006646,0.416666667,0.157643676,0.275862069,0,"19/01/2022","15m",5,20,"cv520","8020split"
"980",0.001,0.2835,0.102988465,0.089089298,0.110297505,0.416666667,0.157643676,0.275862069,4,"19/01/2022","15m",5,20,"cv520","8020split"
"981",0.001,0.584950219,0.479760089,0.089103528,0.110511432,0.833333333,5.75e-08,0.785714286,0,"09/03/2022","15-30m",5,20,"cv520","8020split"
