"","contrast","estimate","SE","df","t.ratio","p.value"
"3301","(22/03/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.641666666599998,0.0467348944886794,756,13.729926506102,6.39051125373922e-35
"3302","(22/03/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.562323232099998,0.0467348944886795,756,12.0321921821437,4.31914904813222e-27
"3303","(22/03/2022_50m_PC_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.580555555199998,0.0467348944886794,756,12.4223144515845,7.84275071073423e-29
"3304","(22/03/2022_50m_PC_7030split) - (26/05/2022_15m_PC_7030split)",0.694444444099998,0.0467348944886793,756,14.8592278146303,1.82429081765687e-40
"3305","(22/03/2022_50m_PC_7030split) - (26/05/2022_15m_PC_8020split)",0.680555555399999,0.0467348944886795,756,14.562043262232,5.54522204422193e-39
"3306","(22/03/2022_50m_PC_7030split) - (26/05/2022_15m_var_7030split)",0.611111110999999,0.0467348944886794,756,13.076120480983,7.89207940381828e-32
"3307","(22/03/2022_50m_PC_7030split) - (26/05/2022_15m_var_8020split)",0.647222221999999,0.0467348944886794,756,13.8488003253495,1.71300892812237e-35
"3308","(22/03/2022_50m_PC_7030split) - (26/05/2022_30m_PC_7030split)",0.638888888599998,0.0467348944886793,756,13.670489590059,1.23121092800036e-34
"3309","(22/03/2022_50m_PC_7030split) - (26/05/2022_30m_PC_8020split)",0.630555555499999,0.0467348944886794,756,13.4921788611877,8.71571537165806e-34
"3310","(22/03/2022_50m_PC_7030split) - (26/05/2022_30m_var_7030split)",0.666666666399999,0.0467348944886794,756,14.2648587034145,1.62222219831814e-37
"3311","(22/03/2022_50m_PC_7030split) - (26/05/2022_30m_var_8020split)",0.638888888699998,0.0467348944886794,756,13.6704895921987,1.231210898972e-34
"3312","(22/03/2022_50m_PC_7030split) - (26/05/2022_50m_PC_7030split)",0.655555555499998,0.0467348944886794,756,14.0271110627797,2.34805705632154e-36
"3313","(22/03/2022_50m_PC_7030split) - (26/05/2022_50m_PC_8020split)",0.622222222099998,0.0467348944886794,756,13.3138681258972,6.07500709920961e-33
"3314","(22/03/2022_50m_PC_7030split) - (26/05/2022_50m_var_7030split)",0.599999999899999,0.0467348944886794,756,12.8383728360687,9.96223819743352e-31
"3315","(22/03/2022_50m_PC_7030split) - (26/05/2022_50m_var_8020split)",0.522222221999998,0.0467348944886794,756,11.1741393173894,2.14721621818563e-23
"3316","(22/03/2022_50m_PC_8020split) - (22/03/2022_50m_var_7030split)",0.0305555557999962,0.0467348944886794,756,0.653806029398392,1
"3317","(22/03/2022_50m_PC_8020split) - (22/03/2022_50m_var_8020split)",-1.00001118497062e-10,0.0467348944886793,756,-2.13975273917191e-09,1
"3318","(22/03/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.686649831600001,0.0467348944886793,756,14.6924442456231,1.24534096726327e-39
"3319","(22/03/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.711111111199998,0.0467348944886794,756,15.2158492916305,2.88757559074115e-42
"3320","(22/03/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.631767676699998,0.0467348944886794,756,13.5181149676722,6.56275294607508e-34
"3321","(22/03/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.649999999799998,0.0467348944886793,756,13.908237237113,8.8468701071414e-36
"3322","(22/03/2022_50m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.763888888699997,0.0467348944886793,756,16.3451506001589,4.13792156089613e-48
"3323","(22/03/2022_50m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.749999999999998,0.0467348944886794,756,16.0479660477605,1.49461436234766e-46
"3324","(22/03/2022_50m_PC_8020split) - (26/05/2022_15m_var_7030split)",0.680555555599998,0.0467348944886793,756,14.5620432665115,5.54522177309464e-39
"3325","(22/03/2022_50m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.716666666599998,0.0467348944886794,756,15.334723110878,7.16749466701109e-43
"3326","(22/03/2022_50m_PC_8020split) - (26/05/2022_30m_PC_7030split)",0.708333333199998,0.0467348944886793,756,15.1564123755876,5.78354059496026e-42
"3327","(22/03/2022_50m_PC_8020split) - (26/05/2022_30m_PC_8020split)",0.700000000099998,0.0467348944886794,756,14.9781016467162,4.60714528482136e-41
"3328","(22/03/2022_50m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.736111110999998,0.0467348944886794,756,15.7507814889431,5.22840328815703e-45
"3329","(22/03/2022_50m_PC_8020split) - (26/05/2022_30m_var_8020split)",0.708333333299998,0.0467348944886794,756,15.1564123777273,5.78354045048942e-42
"3330","(22/03/2022_50m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.725000000099998,0.0467348944886793,756,15.5130338483083,8.77143911172625e-44
"3331","(22/03/2022_50m_PC_8020split) - (26/05/2022_50m_PC_8020split)",0.691666666699998,0.0467348944886793,756,14.7997909114257,3.62211983932353e-40
"3332","(22/03/2022_50m_PC_8020split) - (26/05/2022_50m_var_7030split)",0.669444444499998,0.0467348944886794,756,14.3242956215972,8.28380164713529e-38
"3333","(22/03/2022_50m_PC_8020split) - (26/05/2022_50m_var_8020split)",0.591666666599998,0.0467348944886794,756,12.6600621029179,6.5442774424194e-30
"3334","(22/03/2022_50m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.0305555558999974,0.0467348944886794,756,-0.653806031538144,1
"3335","(22/03/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.656094275800005,0.0467348944886794,756,14.0386382162247,2.06393242826281e-36
"3336","(22/03/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.680555555400001,0.0467348944886794,756,14.5620432622321,5.54522204421811e-39
"3337","(22/03/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.601212120900001,0.0467348944886795,756,12.8643089382738,7.56563484673931e-31
"3338","(22/03/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.619444444000002,0.0467348944886794,756,13.2544312077146,1.1564093636559e-32
"3339","(22/03/2022_50m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.733333332900001,0.0467348944886793,756,15.6913445707604,1.06028249384847e-44
"3340","(22/03/2022_50m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.719444444200002,0.0467348944886795,756,15.3941600183621,3.56344894981625e-43
"3341","(22/03/2022_50m_var_7030split) - (26/05/2022_15m_var_7030split)",0.649999999800002,0.0467348944886794,756,13.9082372371131,8.84687010713529e-36
"3342","(22/03/2022_50m_var_7030split) - (26/05/2022_15m_var_8020split)",0.686111110800002,0.0467348944886794,756,14.6809170814796,1.42152216707045e-39
"3343","(22/03/2022_50m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.677777777400002,0.0467348944886794,756,14.5026063461891,1.09271243155829e-38
"3344","(22/03/2022_50m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.669444444300002,0.0467348944886794,756,14.3242956173178,8.28380204845121e-38
"3345","(22/03/2022_50m_var_7030split) - (26/05/2022_30m_var_7030split)",0.705555555200002,0.0467348944886794,756,15.0969754595446,1.15673347462183e-41
"3346","(22/03/2022_50m_var_7030split) - (26/05/2022_30m_var_8020split)",0.677777777500002,0.0467348944886794,756,14.5026063483289,1.09271240490556e-38
"3347","(22/03/2022_50m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.694444444300002,0.0467348944886794,756,14.8592278189098,1.82429072747033e-40
"3348","(22/03/2022_50m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.661111110900001,0.0467348944886794,756,14.1459848820273,6.19160735859269e-37
"3349","(22/03/2022_50m_var_7030split) - (26/05/2022_50m_var_7030split)",0.638888888700002,0.0467348944886794,756,13.6704895921988,1.23121089897115e-34
"3350","(22/03/2022_50m_var_7030split) - (26/05/2022_50m_var_8020split)",0.561111110800002,0.0467348944886794,756,12.0062560735195,5.62129329823116e-27
"3351","(22/03/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.686649831700002,0.0467348944886793,756,14.6924442477629,1.24534093666875e-39
"3352","(22/03/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.711111111299999,0.0467348944886794,756,15.2158492937702,2.88757551846109e-42
"3353","(22/03/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.631767676799999,0.0467348944886794,756,13.5181149698119,6.56275279237221e-34
"3354","(22/03/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.649999999899999,0.0467348944886793,756,13.9082372392528,8.84686989642879e-36
"3355","(22/03/2022_50m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.763888888799998,0.0467348944886793,756,16.3451506022986,4.13792145356719e-48
"3356","(22/03/2022_50m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.750000000099999,0.0467348944886794,756,16.0479660499003,1.49461432391862e-46
"3357","(22/03/2022_50m_var_8020split) - (26/05/2022_15m_var_7030split)",0.680555555699999,0.0467348944886793,756,14.5620432686512,5.54522163752976e-39
"3358","(22/03/2022_50m_var_8020split) - (26/05/2022_15m_var_8020split)",0.716666666699999,0.0467348944886794,756,15.3347231130178,7.16749448687078e-43
"3359","(22/03/2022_50m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.708333333299999,0.0467348944886793,756,15.1564123777273,5.78354045048626e-42
"3360","(22/03/2022_50m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.700000000199999,0.0467348944886794,756,14.978101648856,4.60714517045319e-41
"3361","(22/03/2022_50m_var_8020split) - (26/05/2022_30m_var_7030split)",0.736111111099999,0.0467348944886794,756,15.7507814910828,5.22840315495414e-45
"3362","(22/03/2022_50m_var_8020split) - (26/05/2022_30m_var_8020split)",0.708333333399999,0.0467348944886794,756,15.156412379867,5.78354030601567e-42
"3363","(22/03/2022_50m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.725000000199999,0.0467348944886793,756,15.513033850448,8.77143888996258e-44
"3364","(22/03/2022_50m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.691666666799999,0.0467348944886794,756,14.7997909135655,3.62211974998507e-40
"3365","(22/03/2022_50m_var_8020split) - (26/05/2022_50m_var_7030split)",0.669444444599999,0.0467348944886794,756,14.324295623737,8.28380144647234e-38
"3366","(22/03/2022_50m_var_8020split) - (26/05/2022_50m_var_8020split)",0.591666666699999,0.0467348944886794,756,12.6600621050577,6.54427729525e-30
"3367","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.0244612795999966,0.0467348944886793,756,0.523405046007365,1
"3368","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15-30-50m_var_7030split)",-0.0548821549000035,0.0467348944886794,756,-1.17432927795092,1
"3369","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15-30-50m_var_8020split)",-0.0366498318000033,0.0467348944886793,756,-0.78420700851012,1
"3370","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15m_PC_7030split)",0.0772390570999957,0.0467348944886792,756,1.6527063545357,1
"3371","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15m_PC_8020split)",0.0633501683999973,0.0467348944886794,756,1.35552180213743,1
"3372","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15m_var_7030split)",-0.00609427600000294,0.0467348944886793,756,-0.130400979111639,1
"3373","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_15m_var_8020split)",0.0300168349999968,0.0467348944886793,756,0.642278865254907,1
"3374","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_30m_PC_7030split)",0.0216835015999967,0.0467348944886793,756,0.463968129964413,1
"3375","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_30m_PC_8020split)",0.0133501684999967,0.0467348944886793,756,0.285657401093108,1
"3376","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_30m_var_7030split)",0.0494612793999969,0.0467348944886794,756,1.05833724331993,1
"3377","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_30m_var_8020split)",0.0216835016999967,0.0467348944886793,756,0.463968132104142,1
"3378","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_50m_PC_7030split)",0.0383501684999967,0.0467348944886793,756,0.820589602685126,1
"3379","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_50m_PC_8020split)",0.00501683509999655,0.0467348944886793,756,0.107346665802611,1
"3380","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_50m_var_7030split)",-0.0172053871000031,0.0467348944886793,756,-0.368148624025903,1
"3381","(26/05/2022_15-30-50m_PC_7030split) - (26/05/2022_50m_var_8020split)",-0.0949831650000034,0.0467348944886793,756,-2.0323821427052,1
"3382","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",-0.0793434345000001,0.0467348944886795,756,-1.69773432395829,1
"3383","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",-0.0611111113999999,0.0467348944886794,756,-1.30761205451748,1
"3384","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.0527777774999992,0.0467348944886793,756,1.12930130852833,1
"3385","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.0388888888000007,0.0467348944886795,756,0.832116756130063,1
"3386","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15m_var_7030split)",-0.0305555555999995,0.0467348944886794,756,-0.653806025119004,1
"3387","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.00555555540000022,0.0467348944886794,756,0.118873819247542,1
"3388","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_30m_PC_7030split)",-0.00277777799999988,0.0467348944886793,756,-0.0594369160429526,1
"3389","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_30m_PC_8020split)",-0.0111111110999998,0.0467348944886794,756,-0.237747644914257,1
"3390","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.0249999998000003,0.0467348944886794,756,0.534932197312568,1
"3391","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_30m_var_8020split)",-0.00277777789999983,0.0467348944886794,756,-0.0594369139032227,1
"3392","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.0138888889000001,0.0467348944886794,756,0.29718455667776,1
"3393","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_50m_PC_8020split)",-0.0194444445,0.0467348944886794,756,-0.416058380204754,1
"3394","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_50m_var_7030split)",-0.0416666666999996,0.0467348944886794,756,-0.891553670033267,1
"3395","(26/05/2022_15-30-50m_PC_8020split) - (26/05/2022_50m_var_8020split)",-0.1194444446,0.0467348944886794,756,-2.55578718871256,1
"3396","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.0182323231000002,0.0467348944886794,756,0.390122269440806,1
"3397","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.132121211999999,0.0467348944886794,756,2.82703563248662,1
"3398","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.118232323300001,0.0467348944886795,756,2.52985108008835,1
"3399","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_15m_var_7030split)",0.0487878789000006,0.0467348944886794,756,1.04392829883928,1
"3400","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_15m_var_8020split)",0.0848989899000003,0.0467348944886795,756,1.81660814320583,1
"3401","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.0765656565000002,0.0467348944886794,756,1.63829740791534,1
"3402","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.0682323234000002,0.0467348944886795,756,1.45998667904403,1
"3403","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_30m_var_7030split)",0.1043434343,0.0467348944886795,756,2.23266652127085,1
"3404","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_30m_var_8020split)",0.0765656566000002,0.0467348944886795,756,1.63829741005506,1
"3405","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.0932323234000002,0.0467348944886795,756,1.99491888063605,1
"3406","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.0598989900000001,0.0467348944886794,756,1.28167594375353,1
"3407","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_50m_var_7030split)",0.0376767678000004,0.0467348944886795,756,0.80618065392502,1
"3408","(26/05/2022_15-30-50m_var_7030split) - (26/05/2022_50m_var_8020split)",-0.0401010100999998,0.0467348944886795,756,-0.858052864754268,1
"3409","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.113888888899999,0.0467348944886793,756,2.43691336304582,1
"3410","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.100000000200001,0.0467348944886794,756,2.13972881064755,1
"3411","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_15m_var_7030split)",0.0305555558000003,0.0467348944886793,756,0.65380602939848,1
"3412","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_15m_var_8020split)",0.0666666668000001,0.0467348944886794,756,1.42648587376503,1
"3413","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.0583333334,0.0467348944886793,756,1.24817513847453,1
"3414","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.0500000003,0.0467348944886794,756,1.06986440960323,1
"3415","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_30m_var_7030split)",0.0861111112000001,0.0467348944886794,756,1.84254425183005,1
"3416","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_30m_var_8020split)",0.0583333335,0.0467348944886794,756,1.24817514061426,1
"3417","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.0750000002999999,0.0467348944886793,756,1.60479661119524,1
"3418","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.0416666668999998,0.0467348944886793,756,0.89155367431273,1
"3419","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_50m_var_7030split)",0.0194444447000002,0.0467348944886794,756,0.416058384484216,1
"3420","(26/05/2022_15-30-50m_var_8020split) - (26/05/2022_50m_var_8020split)",-0.0583333332000001,0.0467348944886794,756,-1.24817513419508,1
"3421","(26/05/2022_15m_PC_7030split) - (26/05/2022_15m_PC_8020split)",-0.0138888886999984,0.0467348944886793,756,-0.297184552398268,1
"3422","(26/05/2022_15m_PC_7030split) - (26/05/2022_15m_var_7030split)",-0.0833333330999987,0.0467348944886793,756,-1.78310733364734,1
"3423","(26/05/2022_15m_PC_7030split) - (26/05/2022_15m_var_8020split)",-0.0472222220999989,0.0467348944886793,756,-1.01042748928079,1
"3424","(26/05/2022_15m_PC_7030split) - (26/05/2022_30m_PC_7030split)",-0.055555555499999,0.0467348944886792,756,-1.18873822457129,1
"3425","(26/05/2022_15m_PC_7030split) - (26/05/2022_30m_PC_8020split)",-0.063888888599999,0.0467348944886793,756,-1.36704895344259,1
"3426","(26/05/2022_15m_PC_7030split) - (26/05/2022_30m_var_7030split)",-0.0277777776999989,0.0467348944886793,756,-0.594369111215765,1
"3427","(26/05/2022_15m_PC_7030split) - (26/05/2022_30m_var_8020split)",-0.055555555399999,0.0467348944886793,756,-1.18873822243156,1
"3428","(26/05/2022_15m_PC_7030split) - (26/05/2022_50m_PC_7030split)",-0.0388888885999991,0.0467348944886793,756,-0.832116751850573,1
